"table_catalog";"table_schema";"table_name";"table_type";"self_referencing_column_name";"reference_generation";"user_defined_type_catalog";"user_defined_type_schema";"user_defined_type_name";"is_insertable_into";"is_typed";"commit_action"
"coagiswarehouse";"coagis";"coa_adoptastreets_rel_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_zipcode_community_code_crosswalk_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_meter_routebook_view";"VIEW";"";"";"";"";"";"NO";"NO";""
"coagiswarehouse";"coagis";"sde_session_t1677090";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_parks_rhdgc_line";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"sde_session_t1677098";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2924";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"munis_utility_billing_routebook";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"waterproduction_assets_mrplant";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_cemetery_graves";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"unca_campus_properties";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_slope_stability";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2915";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"munis_business_license_charges";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2920";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_historical_logger_bc_address";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"munis_purchase_order_line_items";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_jtopo";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"census_asc_2011_poverty_status_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"munis_invoices";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_old_revenue_bond_projects_streets";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_property_2009";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_prewet_locations";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_traffic_signals";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_real_property_view";"VIEW";"";"";"";"";"";"NO";"NO";""
"coagiswarehouse";"coagis";"i422";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i423";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i428";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_meter_book";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"maximo_gis_workorders_all_oldmaximo_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i429";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1416";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1418";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1031";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_control_valve";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"mapasheville_report_engine";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i440";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i443";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i444";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i448";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i452";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i455";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_multi_modal_network_turns";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i384";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i467";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_property_2003";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i469";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_treatment_plant_areas";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i475";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i489";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_historical_logger_bc_street";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_stormwater_pipes";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_stormwater_structure";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_e3";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1255";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i574";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i568";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_historical_logger_districts_zoning";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i569";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1199";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i577";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_etj_history";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_property_2002";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_3_edgeweight";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_stormwater_accounts";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_t8";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i506";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1163";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_jturn";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_fire_station_response_time";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"ncga_senate";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_approximate_watersheds";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_fire_station_response_distance_road";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1068";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1070";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_greenways";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"nhd_geonet_network_junctions";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_propdim_anno";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1147";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"census_acs_2011_household_income_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_flow_monitor";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_leaks";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_flushing_points";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_line_walk_gps";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_sample_sites";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_locator_district";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_scada_sensor";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_gravity_main";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_address";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_meter";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_scanned_asbuilts";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_inspection_observations";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_street";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_property";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_schools";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_active_jurisdictions";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_annexation_study_areas";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"cjiscad_law";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_bicycle_routes";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_bridges";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_building_footprints";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_bus_free_ride_zones";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_common_reporting_areas";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_day_old_parcels";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_design_review_areas";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_cip_project_polygons";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_districts_commercial_inspection";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_districts_development_review_and_inspection";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_districts_residential_inspection";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_districts_sanitation_balance";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_districts_water";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_fee_in_lieu_areas";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_fiber_lines";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_impervious_polygons_single_family";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_old_revenue_bond_projects_area";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_pedplan_aadt";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_pedplan_aadt_2013";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_pedplan_analysis_aug2012";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_pedplan_community_destinations";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_pedplan_major_thoroughfares";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_region_under_consideration";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_interconnection";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_sidewalks";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_sidewalk_ramps";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_stormwater_customer_parcels";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_stormwater_detention";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_revenue_bond_projects";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_stormwater_lines";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_stormwater_structures";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_stream_calls";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_stormwater_easements";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_street_condition";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_street_condition_events";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_street_inventory_not_in_bc_streets";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_tower_viewsheds";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_traffic_calming_measures";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_traffic_calming_measures_aspoints";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_street_maintenance_snow";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_asbuilt";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_cip_lines";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_unmatched_storm";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_urban_progress_zones";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_fitting";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_lateral_line";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_airport_property_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_comprehensive_bike_plan_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_development_activities_information_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_development_activities_status_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_development_activities_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_oldpin_newpin_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_pois_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_poi_its_infrastructures_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_poi_names_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_munis_cpf_api_input";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_poi_securities_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_neighborhood_contacts_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_sanitation_customers_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_special_districts_fire_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_storm_woodfin_water_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_street_inventory_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_system_polygon";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"accela_v_civicdatacom_permits";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_hydrant_inventory_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_work_order_centroid_history";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"accela_v_civicdatacom_services";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"accela_v_civicdatacom_planning";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_work_order_centroid";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_address_percent_along";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_address_centerline_id_disconnected";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_address_prct_along_line";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_highway_shield_cache";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_accela_inspections_cache";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_address_not_in_street_range";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_bc_address_master";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"munis_business_license_master";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"munis_vendors";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_transit_bus_stops";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"munis_property_master_105";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_real_property_inventory";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2883";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_cip_project_multipoints";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_cip_master_projects";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_bond_cip_master_projects";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2885";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_cip_storymap_points";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_civicaddress_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_property_pinnum_formatted_owner_names";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_property_buffer_1_foot_less";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_location";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_incorporated_areas";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_address_location_history";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_property_account_master";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"msd_structures";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"accella_parcel_attr_cache";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_address_incity_cache";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_crime_mapper_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_street_dead_ends_cache";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"munis_utility_billing_services_etl_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_street_generalized";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_crime_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_districts_building_safety";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_accela_opendata_cache";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_maximo_tickets_open_cache";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_districts_snow_removal";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_trashcan_records_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"projects_general_ledger";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"msd_pipes";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
